ORIGIN_STATE,DEST_STATE,DISTANCE,ORIGIN_LAT,ORIGIN_LNG,DEST_LAT,DEST_LNG
KY,TN,201.38347,37.63717832957111,-85.55422121896163,35.63462753950339,-86.55688487584649
KY,TX,1136.7347,37.84218181818182,-84.97727272727273,29.132090909090905,-99.0479090909091
KY,UT,1616.1428,38.21,-85.23,40.81,-111.93999999999998
KY,VA,181.97195,38.00158088235294,-84.20705882352942,36.71,-82.79
KY,WA,2325.1626,38.667244897959186,-84.79829931972789,47.48132653061224,-122.26792517006804
KY,WI,651.6338,38.12589327146171,-85.54190255220418,44.81299303944316,-91.00916473317865
KY,WV,89.792595,37.975,-82.70462962962964,38.51833333333334,-81.8824074074074
LA,AR,388.325,30.226626506024097,-91.29234939759037,34.71879518072289,-92.33945783132529
LA,CA,1960.0667,30.165000000000003,-91.18333333333334,35.81,-119.41833333333334
LA,CO,1254.8,30.2,-92.08,39.74,-104.78
LA,FL,686.15,29.96,-90.195,27.98,-82.01
LA,GA,504.94858,30.408809523809527,-90.85333333333332,33.60357142857143,-84.26380952380953
LA,IL,896.1048,30.456048780487805,-90.1610243902439,41.65692682926829,-88.10453658536585
LA,IN,811.26,31.052,-91.556,39.76,-86.39
LA,KS,868.25,29.815,-90.47,37.71,-97.39500000000001
LA,KY,744.4667,29.986666666666665,-90.26666666666665,38.13666666666666,-84.82666666666667
LA,LA,41.084824,30.418228155339808,-90.9136286407767,30.45676213592233,-90.9554417475728
LA,MD,1061.9,30.47,-90.11,39.63,-77.71
LA,MI,1067.2,29.98,-90.32,42.23,-83.39
LA,MN,1184.8,29.98,-90.32,44.97,-93.2
LA,MO,673.8709,30.50909090909091,-91.51363636363637,38.91909090909091,-92.21454545454546
LA,MS,97.08618,30.091951219512193,-90.3060975609756,30.664634146341463,-89.28341463414634
LA,NJ,1386.4,32.27,-93.58,40.31,-74.51
LA,NM,1053.0333,30.986666666666668,-91.21,35.13,-106.75
LA,NV,2067.4,30.3,-90.97,40.95,-115.79
LA,OK,600.5826,30.562608695652177,-91.01695652173912,36.00782608695652,-96.04086956521739
LA,OR,2538.0,30.0,-91.81,45.57,-122.59
LA,SC,792.04285,30.31,-91.16571428571429,34.35285714285714,-80.75428571428571
LA,TN,535.445,31.189999999999998,-91.19,35.59,-84.44999999999999
LA,TX,345.74954,30.655072568940493,-91.75932510885342,31.91227503628447,-96.42743831640058
LA,WA,2541.647,31.479999999999997,-91.85823529411765,47.54882352941176,-122.29058823529412
LA,WI,1128.0442,31.36179487179487,-91.75410256410257,44.788333333333334,-90.74923076923078
LA,WY,1410.2,32.44,-93.63,41.59,-109.22
MA,AZ,2711.0,42.55,-71.26,33.51,-111.58
MA,CA,2945.5415,42.26333333333333,-71.22,34.64333333333334,-118.96999999999998
MA,CT,64.21445,42.09984126984127,-71.79920634920636,41.62063492063492,-72.40634920634919
MA,FL,1302.1,42.08,-71.38,28.38,-81.33
MA,GA,1077.8442,42.22787878787879,-71.80030303030303,33.56727272727273,-84.51818181818182
MA,IA,1299.65,42.42,-71.1,42.06,-93.155
MA,IL,978.51666,42.053333333333335,-71.55666666666667,41.65,-88.16666666666667
MA,IN,948.3556,42.08,-71.38,39.76,-86.39
MA,KS,1480.9,42.11,-70.81,38.98,-95.34
MA,KY,891.92,42.044,-71.322,38.134,-84.688
MA,MA,40.29663,42.11887567934782,-71.33849014945652,42.2351171875,-71.21666779891304
MA,MD,447.69708,42.04085205992509,-71.34242509363295,39.63,-77.71
MA,MI,691.7565,42.44977272727272,-72.10284090909092,42.209545454545456,-83.45136363636364
MA,MN,1388.55,41.9,-71.09,44.94,-93.185
MA,NC,774.9,42.09,-71.0,35.88,-80.01
MA,NH,104.38457,42.08,-71.38,43.209843373493975,-71.44395180722891
MA,NJ,146.60132,42.13394736842105,-72.49,40.96815789473684,-73.97236842105264
MA,NM,2215.7,42.08,-71.38,35.13,-106.75
MA,NV,2564.2834,42.35666666666667,-71.87083333333334,40.95,-115.79
MA,NY,80.336365,42.38545454545454,-72.94454545454545,42.52181818181818,-74.02545454545454
MA,OH,743.3,42.33,-71.72,41.18,-83.785
MA,OK,1570.9,42.08,-71.38,36.19,-95.84
MA,PA,259.86,42.34,-71.54,39.87,-75.32
MA,RI,38.20009,42.08,-71.38,41.70097826086957,-71.43871739130434
MA,SD,1903.8,42.42,-71.1,44.07,-103.23
MA,TN,916.3,42.23,-71.79,35.23,-84.88
MA,TX,1768.8671,42.22402777777778,-71.52902777777778,32.29944444444445,-96.71916666666667
MA,VA,819.81665,42.52666666666667,-71.22833333333334,36.818333333333335,-82.19500000000001
MA,VT,218.5146,42.08,-71.38,44.215783783783785,-72.81656756756757
MA,WA,3010.462,42.512142857142855,-71.1154761904762,47.425,-122.13642857142858
MA,WI,1240.715,42.353801169590646,-71.68163742690058,44.64748538011696,-90.13333333333334
MB,AB,701.76,49.89455,-97.263979,51.285766,-114.009299
MB,CA,1965.0,49.882013,-97.037887,35.55,-117.67
MB,FL,2021.9,49.88325,-97.201572,28.58,-81.44
MB,MI,1143.5,49.88325,-97.201572,42.47,-83.25
MB,NV,1450.219,49.9050702,-97.2468456,40.95,-115.79
MB,ON,1479.075,50.1787095,-99.29645174999999,43.671983499999996,-79.702541
MB,QC,1455.7,49.900652,-97.020744,45.256167,-74.120357
MB,TX,1290.7,49.88325,-97.201572,32.81,-96.88
MB,WI,147.0,49.871549,-97.143611,42.98,-87.9
MD,AB,1905.99,39.63,-77.71,51.114035,-113.951523
MD,AL,757.9496,39.605106382978725,-77.64425531914894,33.47333333333333,-86.88723404255319
MD,AR,1016.90686,39.60310344827586,-77.63896551724137,35.19172413793103,-92.5803448275862
MD,AZ,2265.45,39.489024390243905,-77.3190243902439,33.29548780487805,-112.10463414634147
MD,CA,2655.855,39.512702702702704,-77.42200772200772,35.61366795366796,-119.59181467181467
MD,CO,1598.6542,39.5871186440678,-77.57220338983049,39.79305084745763,-104.83457627118644
MD,CT,343.87512,39.62816037735849,-77.70514150943396,41.57800314465409,-72.76094339622641
MD,DC,48.486664,39.33866666666666,-76.53466666666667,38.92733333333333,-76.97933333333334
MD,DE,115.72248,39.34235104669887,-77.09418679549114,39.136908212560385,-75.52599838969404
MD,FL,958.6957,39.596742323097466,-77.62432576769025,28.304152202937253,-81.92699599465955
MD,GA,652.143,39.564176334106726,-77.50735498839907,33.66538283062645,-84.16109048723898
MD,IA,902.28485,39.55818181818182,-77.51878787878788,41.665454545454544,-92.37090909090908
MD,ID,2342.0737,39.60947368421053,-77.6557894736842,44.58947368421053,-116.44842105263157
MD,IL,713.4738,39.25690243220576,-76.72430388593794,41.623537880905786,-88.17267263069613
MD,IN,534.001,39.59620401337793,-77.62969899665552,39.74774247491639,-86.36133779264215
MD,KS,1079.9066,39.51733333333334,-77.41244444444445,38.757333333333335,-95.60422222222223
MD,KY,485.19308,39.572818181818185,-77.57154545454544,38.16459090909091,-84.66118181818182
MD,LA,1157.7408,39.55836734693878,-77.5208163265306,30.547142857142855,-91.77285714285713
MD,MA,443.29614,39.62792430514489,-77.7045180366647,42.01856298048492,-71.27047309284447
MD,MD,53.993626,39.40346894225045,-77.22720447178672,39.25385261625984,-76.94739564728451
MD,ME,564.0777,39.62936305732484,-77.70728237791931,43.72326963906582,-70.19320594479831
MD,MI,488.3797,39.60036,-77.63172,42.547959999999996,-83.7924
MD,MN,1127.3265,39.506875,-77.3725,45.5375,-93.8865625
MD,MO,851.44885,39.55300884955753,-77.47504424778761,38.61221238938053,-91.44451327433627
MD,MS,908.44446,39.61916666666667,-77.68138888888888,33.045833333333334,-89.4638888888889
MD,MT,1929.42,39.63,-77.71,46.18733333333333,-109.27133333333333
MD,NC,389.10504,39.62925907258065,-77.70788306451611,35.42829637096774,-79.77731350806452
MD,ND,1474.8473,39.57815789473684,-77.5678947368421,47.52078947368421,-100.19657894736842
MD,NE,1099.2091,39.594545454545454,-77.61636363636363,41.200909090909086,-96.12090909090908
MD,NH,488.92532,39.63,-77.71,43.0788,-71.6416
MD,NJ,224.79652,39.628538580588106,-77.70685827990272,40.52675878841477,-74.41389564448374
MD,NM,1829.89,39.503,-77.38,35.058,-106.672
MD,NV,2394.9333,39.51472222222222,-77.33694444444444,37.18527777777778,-116.08027777777778
MD,NY,323.89755,39.62327453495831,-77.69210872354073,42.144409878127,-74.67666452854394
MD,OH,357.92505,39.611757719714966,-77.66002375296912,39.75729216152019,-82.85714964370547
MD,OK,1219.3846,39.52384615384616,-77.35461538461539,35.83076923076923,-96.56
MD,ON,405.7969,39.63,-77.71,43.6378289076923,-79.59917683846153
MD,OR,2754.2087,39.61304347826087,-77.66521739130435,44.84478260869565,-122.88217391304347
MD,PA,144.0396,39.433071717266664,-77.2947720650437,40.326846508130465,-76.5335473258765
MD,RI,430.37555,39.62133333333333,-77.68711111111111,41.717999999999996,-71.26866666666668
MD,SC,498.21414,39.57358695652174,-77.56510869565217,34.22076086956522,-80.93641304347825
MD,SD,1413.8,39.42,-77.13,43.805,-99.98
MD,TN,638.9929,39.61741935483871,-77.67677419354838,35.968387096774194,-86.56575268817204
MD,TX,1491.0713,39.43868884540118,-77.12949119373776,31.012309197651664,-97.62387475538159
MD,UT,2014.01,39.63,-77.71,40.712,-111.952
MD,VA,135.1831,39.58628941908714,-77.66485373443983,38.14670643153527,-77.68916597510373
MD,VT,512.89935,39.63,-77.71,44.26857142857143,-72.96819875776397
MD,WA,2700.775,39.53430555555556,-77.43374999999999,47.28180555555556,-122.0663888888889
MD,WI,894.05334,39.39670454545455,-77.08814393939394,44.045189393939395,-89.89662878787878
MD,WV,236.17468,39.62971120279276,-77.71127261186923,38.901431291653445,-80.97517613456046
ME,CA,3089.8,43.63,-70.28,33.97,-117.9
ME,FL,1581.1,44.33,-69.72,30.35,-87.32
ME,GA,1230.1,43.85999999999999,-70.11666666666666,33.583333333333336,-84.47333333333334
ME,IL,1133.5599,44.2,-69.864,41.646,-88.17
ME,MD,562.41693,43.70636771300449,-70.20192825112107,39.63,-77.71
ME,ME,69.81354,43.73442822384429,-70.2005109489051,44.05333333333333,-69.89689781021897
ME,MO,1753.2,46.68,-68.16,39.17,-94.31
ME,NC,998.85,45.504999999999995,-68.94,35.504999999999995,-78.21000000000001
ME,NH,159.7,44.330000000000005,-69.72,43.13,-71.54
ME,NJ,367.5,44.33,-69.72,40.79,-74.02
ME,NM,2332.7,43.63,-70.28,35.13,-106.75
ME,NY,747.4,46.68,-68.16,42.5,-77.5
ME,OH,1103.5,46.68,-68.16,40.71,-84.06
ME,OR,3202.1,44.33,-69.72,45.44,-122.61
ME,SC,1086.0,44.27,-70.05,33.0,-80.1
ME,TN,968.03,43.63,-70.28,35.23,-84.88
ME,TX,1864.181,43.681666666666665,-70.20555555555556,32.843333333333334,-96.94666666666666
ME,VT,177.2,44.33,-69.72,44.26,-72.57
ME,WA,3084.1538,44.269999999999996,-70.05,47.33153846153846,-122.34307692307692
ME,WI,1442.5144,44.9484,-69.0888,44.7192,-90.4908
MI,AE,568.1,42.23,-83.39,0.0,0.0
MI,AL,779.39105,42.23598726114649,-83.36751592356688,32.80707006369427,-86.74203821656052
MI,AR,877.5449,42.28847826086956,-83.39557971014493,35.15239130434782,-92.80898550724638
MI,AZ,2006.7769,42.246823821339945,-83.39081885856079,33.293746898263024,-111.9437717121588
MI,CA,2278.5747,42.260849118223376,-83.38511430437623,35.20032658393207,-119.03093403004571
MI,CO,1271.6989,42.23699738903394,-83.37906005221932,39.57472584856397,-105.02900783289817
MI,CT,683.24,42.25577777777777,-83.45555555555555,41.50911111111111,-72.89066666666666
MI,DE,570.0864,42.230581395348835,-83.38744186046512,39.36093023255814,-75.58383720930233
MI,FL,1175.3254,42.24812272174969,-83.37032806804375,28.002332928311056,-81.84463547995139
MI,GA,738.01056,42.290402576489534,-83.56045088566827,33.603929146537844,-84.0209500805153
MI,IA,558.248,43.247985611510785,-84.71812949640288,42.01057553956835,-93.41359712230215
MI,ID,1929.88,42.23121951219512,-83.38463414634147,44.0490243902439,-115.8970731707317
MI,IL,305.27753,42.25218477629285,-83.3259907030796,41.44238233585125,-88.27350377687392
MI,IN,295.97714,42.474261235955055,-83.80390168539326,39.80999438202247,-86.35362078651686
MI,KS,856.9354,42.25172727272727,-83.34727272727274,38.51927272727273,-96.04445454545454
MI,KY,368.1282,42.25711409395973,-83.3851677852349,37.934630872483226,-85.30463087248322
MI,LA,1097.692,42.248530120481924,-83.31277108433736,30.384915662650602,-91.16402409638555
MI,MA,722.8387,42.297466666666665,-83.40333333333334,42.144133333333336,-71.324
MI,MD,519.5133,42.24883720930232,-83.39136212624584,39.207408637873755,-76.71504983388704
MI,ME,848.5842,42.22877192982456,-83.38684210526316,44.5159649122807,-69.67
MI,MI,71.043236,42.44957144111706,-83.72436374813384,42.59924211820497,-83.90503381048565
MI,MN,523.09033,44.04125773195876,-85.78311340206186,45.03072164948454,-93.45263917525773
MI,MO,643.3202,42.271138888888885,-83.38472222222222,38.62247222222222,-92.20202777777779
MI,MS,888.3423,42.24943661971831,-83.36366197183098,32.63943661971831,-89.68535211267606
MI,MT,1742.0957,42.288260869565214,-83.35108695652174,46.62,-112.1336956521739
MI,NC,650.77026,42.26255952380952,-83.35029761904762,35.46190476190476,-79.48934523809524
MI,ND,890.725,43.05777777777777,-84.5988888888889,47.13805555555555,-97.86694444444444
MI,NE,731.0353,42.25973684210526,-83.89513157894737,41.14657894736842,-96.70368421052632
MI,NH,743.57104,42.23,-83.39,43.103157894736846,-71.36526315789474
MI,NJ,606.46857,42.308435114503816,-83.42064885496183,40.44916030534351,-74.42736641221374
MI,NM,1574.9847,42.290735294117646,-83.38404411764705,34.865514705882354,-106.35823529411765
MI,NV,1958.6401,42.3793675889328,-83.86031620553359,37.92422924901186,-115.88209486166008
MI,NY,522.64264,42.234797441364606,-83.39784648187634,41.92247334754797,-75.10121535181237
MI,OH,135.15346,42.27887920298878,-83.35676214196762,41.15002490660025,-83.0511706102117
MI,OK,1000.21497,42.23937007874015,-83.39456692913386,35.62472440944882,-96.75031496062991
MI,OR,2340.7395,42.324246575342464,-83.35589041095889,45.486575342465756,-122.50917808219178
MI,PA,512.92865,42.323932729624836,-84.1487063389392,40.315899094437256,-76.8935446313066
MI,RI,736.37646,42.23,-83.39,41.72235294117647,-71.45705882352941
MI,SC,737.131,42.28181818181818,-83.42340067340068,33.92057239057239,-80.98723905723905
MI,SD,845.718,43.2074,-84.7606,43.7416,-98.1948
MI,TN,592.4534,42.50868318122556,-84.47507170795306,35.6151629726206,-85.92245110821382
MI,TX,1352.281,42.34481617647059,-83.41274159663867,30.71114495798319,-97.77712710084033
MI,UT,1666.8512,42.268872180451126,-83.39278195488721,40.351353383458644,-112.05293233082706
MI,VA,574.8856,42.27807017543859,-83.39347368421052,37.85894736842105,-77.53442105263159
MI,VT,640.0412,42.23,-83.39,44.186470588235295,-72.79470588235294
MI,WA,2335.223,42.49812121212121,-83.3169494949495,47.56377777777778,-122.0851111111111
MI,WI,366.4127,44.27262040393578,-86.01119627136198,44.43035214914552,-89.7122009321595
MI,WV,364.65613,42.23701754385964,-83.35912280701754,38.7871052631579,-80.7978947368421
MI,WY,1362.3948,42.23,-83.39,42.37315789473684,-106.78105263157896
MN,AB,1296.5499,44.86,-93.405,51.814484375,-113.858205
MN,AK,3221.55,45.06,-93.38,61.155,-149.825
MN,AL,1127.7648,44.989411764705885,-93.38882352941175,32.88,-86.75882352941177
MN,AR,777.786,45.009,-93.381,35.102,-92.97
MN,AZ,1615.8617,44.98714285714286,-93.44428571428571,33.28285714285714,-111.94571428571429
MN,BC,1781.8584,44.830000000000005,-93.42666666666666,49.22272483333333,-122.77563661666666
MN,CA,1998.7262,44.97632653061225,-93.42965986394557,35.6512925170068,-119.43125850340137
MN,CO,935.2421,44.965,-93.37447368421053,39.68105263157895,-105.02394736842105
MN,CT,1312.6857,45.047142857142866,-93.35428571428572,41.604285714285716,-72.67999999999999
MN,DC,1122.3,45.06,-93.38,38.93,-77.03
MN,DE,1184.6571,44.94571428571429,-93.39428571428572,39.48428571428571,-75.58714285714287
MN,FL,1645.7242,44.9578640776699,-93.40737864077668,27.731650485436894,-81.55184466019418
MN,GA,1160.691,44.943333333333335,-93.34840579710145,33.59855072463768,-84.2050724637681
MN,IA,213.32147,44.769,-93.35862295081967,42.22668852459016,-93.70862295081966
MN,ID,1387.4111,45.00555555555556,-93.36,43.775555555555556,-115.5
MN,IL,440.53665,44.912000000000006,-93.38475,41.29416666666667,-88.42433333333334
MN,IN,594.22253,44.95726072607261,-93.32578657865787,39.77936193619362,-86.38975797579758
MN,KS,553.09375,44.90011764705883,-93.19388235294119,38.63294117647059,-96.36592156862746
MN,KY,765.4143,44.95428571428572,-93.36714285714285,38.00095238095238,-85.4752380952381
MN,LA,1178.108,44.976000000000006,-93.3984,30.618000000000002,-91.3608
MN,MA,1408.8789,45.05526315789474,-93.37052631578948,42.17842105263158,-71.25315789473684
MN,MB,461.4,44.89000000000001,-93.38333333333333,49.88814033333333,-97.15622533333334
MN,MD,1119.3715,44.96952380952381,-93.40785714285714,39.22142857142857,-76.90119047619048
MN,ME,1561.5,45.06,-93.38,44.58,-69.25
MN,MI,664.8425,44.97659574468085,-93.40063829787233,42.66723404255319,-84.10170212765958
MN,MN,71.70635,44.87524067250116,-93.26064716720406,45.175981114693684,-93.50086941501613
MN,MO,454.77237,44.97371755725191,-93.31319847328245,39.22130534351145,-94.42669465648855
MN,MS,1053.08,45.02,-93.38499999999999,32.443,-89.614
MN,MT,1037.05,44.987500000000004,-93.4025,46.745,-111.3625
MN,NC,1206.9447,44.978085106382984,-93.39595744680851,35.46234042553191,-79.80744680851063
MN,ND,344.2534,44.88268104776579,-93.4259630200308,47.14164869029276,-98.61548536209554
MN,NE,477.9022,44.85180327868853,-93.1720218579235,41.61633879781421,-98.77442622950821
MN,NH,1410.7667,45.06,-93.38,43.123333333333335,-71.74
MN,NJ,1211.2179,45.05321428571428,-93.41357142857143,40.47107142857143,-74.39750000000001
MN,NM,1254.9418,44.85418326693227,-93.15458167330678,34.31657370517928,-105.99956175298804
MN,NV,1600.0458,45.27583333333334,-93.39145833333333,38.564375,-115.92125
MN,NY,1186.4716,44.98160493827161,-93.39975308641975,41.5237037037037,-74.7541975308642
MN,OH,745.1213,44.589125,-93.76325,40.782375,-83.076375
MN,OK,765.85004,44.97772727272728,-93.39681818181818,35.70909090909091,-96.98772727272727
MN,ON,929.764,44.7944,-93.4792,43.623036324000005,-79.705408672
MN,OR,1715.7631,45.08434782608696,-93.26282608695652,45.28891304347826,-122.58065217391304
MN,PA,1100.1401,44.99789256198347,-93.47061983471075,40.082768595041316,-76.72685950413224
MN,PR,2417.1,45.06,-93.38,18.42,-66.07
MN,QC,1245.0,44.77,-93.46999999999998,45.736621500000005,-73.2894685
MN,RI,1381.3,45.06,-93.38,41.7,-71.46
MN,SC,1238.126,45.00851851851852,-93.40222222222222,34.026666666666664,-80.9211111111111
MN,SD,326.08185,44.78544276457883,-93.32429805615551,44.034535637149034,-98.75639308855291
MN,TN,993.958,45.000106157112526,-93.48414012738853,35.616348195329095,-84.32006369426752
MN,TX,1064.1147,44.942027491408936,-93.40144329896907,31.58357388316151,-97.46367697594502
MN,UT,1329.4143,45.02357142857143,-93.38071428571428,40.526428571428575,-111.94785714285715
MN,VA,1168.9158,45.01228070175439,-93.42684210526316,37.87508771929825,-77.93578947368421
MN,VT,1362.0,45.06,-93.38,44.43,-73.07
MN,WA,1597.7604,45.10146341463414,-93.5240650406504,47.74390243902439,-122.03780487804877
MN,WI,231.12675,45.154536628420125,-93.83740732568403,44.55727052074139,-90.24233009708738
MN,WV,945.9,45.06,-93.38,39.174,-80.53200000000001
MN,WY,820.0,45.06,-93.38,42.81,-106.18
MO,AL,766.9857,39.172023809523814,-94.20607142857143,33.153333333333336,-86.875
MO,AR,426.86237,39.170947368421054,-94.29873684210527,35.28610526315789,-91.30015789473684
MO,AZ,1339.9531,39.067638190954774,-94.27859296482411,32.98859296482412,-113.28396984924625
MO,CA,1801.92,38.968586515028434,-92.517432981316,35.86009748172218,-119.51263200649878
MO,CO,610.50934,39.177688888888895,-94.48222222222222,39.87168888888888,-104.45675555555556
MO,CT,1271.3308,39.151538461538465,-94.31307692307692,41.42923076923077,-73.18846153846154
MO,DE,1135.6583,39.17,-94.31,38.891666666666666,-75.55666666666666
MO,FL,1312.4011,39.185527638190955,-94.3806783919598,27.639195979899498,-81.61321608040201
MO,GA,889.2643,39.28824630541872,-94.40426600985222,32.76918226600986,-84.00306403940887
MO,IA,265.46295,39.221951318458416,-94.53340365111562,42.01329817444219,-93.29486004056794
MO,ID,1302.5933,39.15680327868853,-94.34639344262295,43.058934426229506,-115.03483606557377
MO,IL,271.0322,38.90112166324436,-92.66023357289528,39.835254106776176,-89.27926591375771
MO,IN,412.6574,38.88095016611296,-93.05055813953489,39.89079734219269,-86.37483056478405
MO,KS,137.50275,39.18159428794993,-94.25294014084507,38.63634585289515,-96.11497456964007
MO,KY,463.93228,39.072916666666664,-93.27270833333334,37.654895833333335,-85.92411458333333
MO,LA,785.0702,39.213157894736845,-94.45719298245615,30.723333333333333,-91.28175438596492
MO,MA,1390.475,39.18125,-94.29656250000001,42.28625,-71.67625
MO,MD,1014.6962,38.9925,-93.5,39.154624999999996,-76.788
MO,ME,1640.72,39.190000000000005,-94.394,45.277,-69.125
MO,MI,717.29785,39.13646900269542,-94.27239892183287,42.542264150943396,-84.3867115902965
MO,MN,493.9241,39.25536631522033,-94.6790592051906,45.369143011624764,-93.75838875371723
MO,MO,82.931404,38.953319672131144,-93.41024957181307,38.78188830437974,-93.0036622216785
MO,MS,617.8011,39.18021505376344,-94.34333333333333,33.310645161290324,-90.61354838709677
MO,MT,1189.0739,39.2012,-94.44453333333334,46.876133333333335,-109.7324
MO,NC,1036.2893,39.12579642579643,-94.3123853923854,35.74039627039627,-78.78996891996893
MO,ND,744.2431,39.24225975538731,-94.60656377402447,47.26392545136866,-99.53516598718696
MO,NE,253.91733,39.17169977924945,-94.59272406181016,41.03546136865342,-97.39125386313466
MO,NH,1419.4,39.17,-94.31,42.74,-71.49
MO,NJ,1052.6604,38.949333333333335,-92.1487619047619,40.73766666666667,-74.20476190476191
MO,NM,783.94336,37.26031531531531,-94.30317567567567,35.10015765765766,-106.72290540540541
MO,NV,1395.4493,39.186379310344826,-93.85448275862069,38.048965517241385,-115.70603448275861
MO,NY,1091.2245,39.05172839506173,-93.15530864197531,42.0937037037037,-75.38839506172839
MO,OH,656.36884,38.73682424242424,-94.0894303030303,40.612218181818186,-83.68407272727273
MO,OK,340.02655,38.73345132743363,-92.90588495575221,36.05969026548672,-96.55641592920354
MO,ON,954.1286,39.10764705882353,-94.15117647058824,43.62491332941177,-79.64620462352941
MO,OR,1852.0032,39.14661290322581,-93.90096774193547,44.96483870967742,-122.6124193548387
MO,PA,843.88226,38.759313725490195,-90.93288235294116,40.02227450980392,-76.73606862745098
MO,QC,1060.5466,38.68555555555556,-90.67222222222222,45.52184395555556,-73.59373401111111
MO,RI,1351.9,39.17,-94.31,41.51,-71.72
MO,SC,948.6205,38.99391304347826,-94.3340579710145,34.45202898550725,-81.50652173913043
MO,SD,412.50104,39.24717877094972,-94.6422905027933,43.95245810055866,-97.31131284916202
MO,TN,483.27557,38.598631346578365,-91.06325607064018,35.54790286975717,-85.33700883002207
MO,TX,752.4233,39.15321402483565,-94.1863550036523,30.728860482103723,-98.26974433893352
MO,UT,1218.9762,38.882380952380956,-91.995,40.795833333333334,-111.93869047619049
MO,VA,1061.1416,39.19466019417476,-94.44126213592234,37.935922330097085,-77.74495145631069
MO,WA,2007.5953,38.87070063694268,-91.46849863512283,47.27833484986351,-121.8094813466788
MO,WI,579.7964,38.2589313904068,-92.41864602307226,44.65360048573163,-90.80660595021251
MO,WV,772.625,39.16375,-94.08,38.955,-81.205
MO,WY,701.86664,39.236666666666665,-94.59,41.83888888888889,-105.38444444444445
MS,AB,1826.4918,34.86,-89.68,51.390075935064935,-113.93534296103897
MS,AL,273.31366,34.86330303030303,-89.76428484848485,32.80216363636364,-86.76650303030304
MS,AR,212.02516,34.458998015873014,-89.93130952380953,35.101011904761904,-92.59124007936508
MS,AZ,1484.2382,34.8568306010929,-89.69677595628417,33.288870673952644,-112.0240072859745
MS,BC,2353.9434,34.86,-89.68,49.32960011827957,-122.19242772401435
MS,CA,1964.9904,34.874378746594004,-89.74270572207085,36.04169482288828,-119.83197547683923
MS,CO,1128.9739,34.86609595484477,-89.70370649106303,39.77617121354657,-104.98539040451553
MS,CT,1194.4396,34.905727482678984,-89.85782909930717,41.40187066974596,-73.0136258660508
MS,DC,899.1,34.86,-89.68,38.91,-77.0
MS,DE,993.26154,34.86692307692307,-89.70692307692308,39.52307692307692,-75.64846153846153
MS,FL,806.883,34.82194482758621,-89.78090246305419,27.823310344827583,-81.61189950738917
MS,GA,431.50327,34.661660364386385,-89.76868683396357,33.20338260570643,-83.68114472327261
MS,IA,684.4426,34.87060294117647,-89.76867647058825,41.96832352941177,-92.92511764705883
MS,ID,1909.133,34.86880228136882,-89.72273764258556,43.734638783269965,-115.9311596958175
MS,IL,541.79706,34.864925124792016,-89.8021921797005,41.46290765391015,-88.33752079866888
MS,IN,505.6827,34.87671720116618,-89.75985422740526,40.04215160349854,-86.27704956268222
MS,KS,568.8423,34.85411428571429,-89.69737142857143,38.50908571428572,-96.084
MS,KY,378.12762,34.8884885931559,-89.79078897338404,37.976872623574145,-85.75697718631179
MS,LA,370.06598,34.6656346749226,-89.91953560371518,30.784509803921566,-91.80078431372549
MS,MA,1322.0581,34.87481524249423,-89.74556581986144,42.359284064665125,-71.21055427251731
MS,MB,1367.4836,34.86,-89.68,49.907069671875,-97.1718162171875
MS,MD,920.21136,34.88015402843602,-89.75818720379148,39.113726303317534,-76.80927725118484
MS,ME,1489.5476,34.941428571428574,-89.99666666666667,44.374920634920635,-69.63031746031746
MS,MI,759.3469,34.889195710455766,-89.79349597855227,42.56374798927614,-83.70721715817695
MS,MN,874.58167,34.86245172124266,-89.7974979009236,45.084450041981526,-93.38989084802687
MS,MO,357.34973,34.896107972379156,-89.8790583804143,38.42482109227872,-91.89033898305085
MS,MS,137.63567,33.75578656853726,-90.08185832566697,32.672391904323824,-89.6205703771849
MS,MT,1706.2648,34.882360248447206,-89.76695652173913,46.044782608695655,-110.30142857142856
MS,NB,1826.8857,34.86,-89.67999999999999,45.93455742857143,-65.06330485714287
MS,NC,676.52875,34.849200819672134,-89.64661202185793,35.54094262295082,-79.7126024590164
MS,ND,1274.0848,34.820754716981135,-89.77150943396227,46.870943396226416,-99.29075471698113
MS,NE,738.83453,34.90373493975904,-89.85008032128515,41.177951807228915,-96.30056224899599
MS,NH,1349.4535,34.880172413793105,-89.75844827586208,42.869482758620684,-71.3503448275862
MS,NJ,1053.0858,34.86899524779362,-89.74373387644265,40.21029871011542,-74.79736591989138
MS,NL,2810.3,34.86,-89.68,47.5624757,-52.7732755
MS,NM,1044.1371,34.82092307692308,-89.60346153846154,35.01969230769231,-106.42715384615386
MS,NS,2004.3112,34.86,-89.68,44.960064333333335,-63.236053777777784
MS,NV,1737.9153,34.8194375,-89.631,37.00209375,-116.00490625
MS,NY,1107.62,34.89786969253294,-89.83510980966325,42.10383601756955,-75.13778916544656
MS,OH,627.16876,34.88054368932038,-89.77074174757281,40.307747572815536,-82.9462291262136
MS,OK,462.7415,34.912952879581155,-89.88321465968586,35.698429319371726,-96.79373821989529
MS,ON,980.6963,34.86,-89.68,43.777432540021124,-79.57783768109822
MS,OR,2327.2593,34.86242811501597,-89.7170766773163,44.86303514376996,-122.4900159744409
MS,PA,881.3247,34.904033069734005,-89.85613227893602,40.51980589503954,-78.31520488856937
