PU_APPT_YEAR,PU_APPT_MONTH,ORIGIN_COUNTRY,ORIGIN_STATE,MONTHLY_DISTANCE_TRAVELLED
2022,7,United States,WI,1037365.25
2022,7,United States,WV,10228.2
2022,7,United States,WY,458.3
2022,8,Canada,AB,52526.16
2022,8,Canada,BC,8943.7
2022,8,Canada,ON,288518.7
2022,8,Canada,QC,134591.7
2022,8,United States,AL,21763.9
2022,8,United States,AR,63849.94
2022,8,United States,AZ,436132.2
2022,8,United States,CA,8555936.0
2022,8,United States,CO,239412.6
2022,8,United States,DC,174.8
2022,8,United States,DE,4662.2
2022,8,United States,FL,224309.7
2022,8,United States,GA,1757555.2
2022,8,United States,IA,8503.0
2022,8,United States,ID,26606.9
2022,8,United States,IL,175818.5
2022,8,United States,IN,1422091.4
2022,8,United States,KS,47812.6
2022,8,United States,KY,46031.2
2022,8,United States,LA,40711.1
2022,8,United States,MD,183375.8
2022,8,United States,MI,115688.6
2022,8,United States,MN,54303.2
2022,8,United States,MO,196452.7
2022,8,United States,MS,15532.0
2022,8,United States,MT,21873.1
2022,8,United States,NC,85242.4
2022,8,United States,ND,7672.0
2022,8,United States,NE,5020.3
2022,8,United States,NH,915.2
2022,8,United States,NM,552348.6
2022,8,United States,NV,41777.9
2022,8,United States,NY,41153.4
2022,8,United States,OH,244263.19
2022,8,United States,OK,14129.0
2022,8,United States,OR,94061.305
2022,8,United States,PA,2652730.2
2022,8,United States,SC,700518.0
2022,8,United States,SD,4719.0
2022,8,United States,TN,2104884.5
2022,8,United States,TX,1385263.2
2022,8,United States,UT,156665.6
2022,8,United States,VA,537157.1
2022,8,United States,WA,216655.61
2022,8,United States,WI,1162824.0
2022,8,United States,WV,9222.4
2022,8,United States,WY,2729.6
2022,9,Canada,AB,29205.75
2022,9,Canada,BC,9323.6
2022,9,Canada,ON,577649.56
2022,9,Canada,QC,139957.08
2022,9,United States,AL,16257.5
2022,9,United States,AR,65750.65
2022,9,United States,AZ,276166.94
2022,9,United States,CA,6222592.5
2022,9,United States,CO,214899.92
2022,9,United States,CT,793.1
2022,9,United States,DC,73.6
2022,9,United States,DE,3191.4
2022,9,United States,FL,171259.34
2022,9,United States,GA,1245418.0
2022,9,United States,IA,15541.2
2022,9,United States,ID,17253.7
2022,9,United States,IL,95329.1
2022,9,United States,IN,1032349.3
2022,9,United States,KS,50515.66
2022,9,United States,KY,19250.5
2022,9,United States,LA,18062.9
2022,9,United States,MD,144611.8
2022,9,United States,MI,47492.4
2022,9,United States,MN,50345.0
2022,9,United States,MO,164299.88
2022,9,United States,MS,8405.5
2022,9,United States,MT,18897.5
2022,9,United States,NC,83676.65
2022,9,United States,ND,10967.601
2022,9,United States,NE,5587.7
2022,9,United States,NM,340238.4
2022,9,United States,NV,42293.46
2022,9,United States,NY,32548.3
2022,9,United States,OH,373557.22
2022,9,United States,OK,10240.5
2022,9,United States,OR,60204.8
2022,9,United States,PA,1741381.0
2022,9,United States,SC,379506.3
2022,9,United States,SD,7683.3
2022,9,United States,TN,1281370.6
2022,9,United States,TX,1091008.6
2022,9,United States,UT,201813.0
2022,9,United States,VA,283593.47
2022,9,United States,WA,250427.0
2022,9,United States,WI,682191.94
2022,9,United States,WV,7020.9
2022,10,United States,CA,183221.8
2022,10,United States,LA,219.1
2022,10,United States,PA,1726.0
2022,10,United States,TN,15632.5
2022,12,United States,CA,136.5
2022,12,United States,WA,5.1
