PU_APPT_YEAR,PU_APPT_MONTH,PU_APPT_WEEK,ORIGIN_COUNTRY,ORIGIN_STATE,WEEKLY_DISTANCE_TRAVELLED
2019,8,32,United States,ND,1001.39996
2019,8,32,United States,NE,6067.6
2019,8,32,United States,NH,1882.5
2019,8,32,United States,NJ,28498.99
2019,8,32,United States,NM,91378.3
2019,8,32,United States,NV,64773.7
2019,8,32,United States,NY,27432.0
2019,8,32,United States,OH,81966.5
2019,8,32,United States,OK,5997.3
2019,8,32,United States,OR,9979.3
2019,8,32,United States,PA,192309.7
2019,8,32,United States,RI,67.9
2019,8,32,United States,SC,57684.08
2019,8,32,United States,SD,1411.8999
2019,8,32,United States,TN,229293.08
2019,8,32,United States,TX,513870.12
2019,8,32,United States,UT,33725.94
2019,8,32,United States,VA,92153.9
2019,8,32,United States,VT,3416.26
2019,8,32,United States,WA,205903.19
2019,8,32,United States,WI,26740.6
2019,8,32,United States,WV,37206.4
2019,8,32,United States,WY,1256.9
2019,8,33,Canada,AB,13901.2295
2019,8,33,Canada,BC,103.0
2019,8,33,Canada,ON,29899.99
2019,8,33,Canada,QC,2701.3
2019,8,33,United States,AL,6257.0
2019,8,33,United States,AR,3392.3
2019,8,33,United States,AZ,117504.03
2019,8,33,United States,CA,243442.73
2019,8,33,United States,CO,81277.61
2019,8,33,United States,CT,18580.3
2019,8,33,United States,DE,77.0
2019,8,33,United States,FL,39673.11
2019,8,33,United States,GA,162316.4
2019,8,33,United States,IA,9724.36
2019,8,33,United States,ID,10983.1
2019,8,33,United States,IL,18642.4
2019,8,33,United States,IN,239886.89
2019,8,33,United States,KS,79299.04
2019,8,33,United States,KY,19644.04
2019,8,33,United States,LA,5140.4
2019,8,33,United States,MA,8463.2
2019,8,33,United States,MD,60075.71
2019,8,33,United States,ME,1780.5046
2019,8,33,United States,MI,10456.36
2019,8,33,United States,MN,13976.9
2019,8,33,United States,MO,44985.42
2019,8,33,United States,MS,10889.3
2019,8,33,United States,MT,3581.8
2019,8,33,United States,NC,46812.48
2019,8,33,United States,ND,2203.0999
2019,8,33,United States,NE,4426.91
2019,8,33,United States,NH,1394.7
2019,8,33,United States,NJ,70879.1
2019,8,33,United States,NM,91950.3
2019,8,33,United States,NV,57998.44
2019,8,33,United States,NY,39685.668
2019,8,33,United States,OH,55110.15
2019,8,33,United States,OK,4519.9897
2019,8,33,United States,OR,18985.6
2019,8,33,United States,PA,123788.7
2019,8,33,United States,RI,68.8
2019,8,33,United States,SC,53822.35
2019,8,33,United States,SD,1265.3
2019,8,33,United States,TN,190533.2
2019,8,33,United States,TX,667277.0
2019,8,33,United States,UT,22554.7
2019,8,33,United States,VA,83743.1
2019,8,33,United States,VT,1475.2
2019,8,33,United States,WA,197051.58
2019,8,33,United States,WI,24591.61
2019,8,33,United States,WV,19205.6
2019,8,34,Canada,AB,6742.13
2019,8,34,Canada,ON,25021.8
2019,8,34,Canada,QC,2701.3
2019,8,34,United States,AL,4116.83
2019,8,34,United States,AR,5209.75
2019,8,34,United States,AZ,107418.31
2019,8,34,United States,CA,265335.22
2019,8,34,United States,CO,80626.9
2019,8,34,United States,CT,20277.9
2019,8,34,United States,FL,58622.0
2019,8,34,United States,GA,192440.6
2019,8,34,United States,IA,11979.06
2019,8,34,United States,ID,11092.6
2019,8,34,United States,IL,18501.69
2019,8,34,United States,IN,250755.83
2019,8,34,United States,KS,88698.78
2019,8,34,United States,KY,30656.13
2019,8,34,United States,LA,7795.5
2019,8,34,United States,MA,6432.7
2019,8,34,United States,MD,69404.5
2019,8,34,United States,ME,1551.6
2019,8,34,United States,MI,22463.5
2019,8,34,United States,MN,15627.35
2019,8,34,United States,MO,41244.1
2019,8,34,United States,MS,4891.2
2019,8,34,United States,MT,5032.7
2019,8,34,United States,NC,28824.58
2019,8,34,United States,ND,1042.1
2019,8,34,United States,NE,2925.8
2019,8,34,United States,NJ,35493.508
2019,8,34,United States,NM,127162.4
2019,8,34,United States,NV,91235.54
2019,8,34,United States,NY,34180.0
2019,8,34,United States,OH,79029.2
2019,8,34,United States,OK,9454.6
2019,8,34,United States,OR,20147.7
2019,8,34,United States,PA,153034.3
2019,8,34,United States,RI,2955.0
2019,8,34,United States,SC,32560.66
2019,8,34,United States,SD,399.4
2019,8,34,United States,TN,227589.48
2019,8,34,United States,TX,667263.0
2019,8,34,United States,UT,19568.02
2019,8,34,United States,VA,96350.11
2019,8,34,United States,VT,1780.4891
2019,8,34,United States,WA,328631.5
2019,8,34,United States,WI,29665.97
2019,8,34,United States,WV,27910.5
2019,8,34,United States,WY,1396.2
2019,8,35,Canada,AB,11638.04
2019,8,35,Canada,BC,1026.1
2019,8,35,Canada,MB,1492.5
2019,8,35,Canada,ON,19602.34
2019,8,35,Canada,QC,3870.7002
2019,8,35,United States,AL,5581.9
2019,8,35,United States,AR,7022.9
2019,8,35,United States,AZ,127135.39
2019,8,35,United States,CA,239054.38
2019,8,35,United States,CO,108392.23
2019,8,35,United States,CT,25254.7
2019,8,35,United States,FL,51881.06
2019,8,35,United States,GA,228535.38
2019,8,35,United States,IA,5978.31
2019,8,35,United States,ID,2890.95
2019,8,35,United States,IL,27615.85
2019,8,35,United States,IN,263548.75
2019,8,35,United States,KS,78882.77
2019,8,35,United States,KY,10932.8
2019,8,35,United States,LA,7456.6
2019,8,35,United States,MA,6523.0
2019,8,35,United States,MD,103162.7
2019,8,35,United States,ME,2021.8
2019,8,35,United States,MI,19379.7
2019,8,35,United States,MN,16260.92
2019,8,35,United States,MO,52336.84
2019,8,35,United States,MS,18507.85
2019,8,35,United States,MT,8786.1
2019,8,35,United States,NC,33876.6
2019,8,35,United States,ND,482.2
2019,8,35,United States,NE,5160.96
2019,8,35,United States,NJ,45825.82
2019,8,35,United States,NM,98806.3
2019,8,35,United States,NV,64226.53
2019,8,35,United States,NY,33503.3
2019,8,35,United States,OH,72738.6
2019,8,35,United States,OK,2787.0
2019,8,35,United States,OR,15062.57
2019,8,35,United States,PA,125402.47
2019,8,35,United States,SC,41680.78
2019,8,35,United States,SD,1445.5
2019,8,35,United States,TN,244401.48
2019,8,35,United States,TX,810209.94
2019,8,35,United States,UT,35448.05
2019,8,35,United States,VA,68816.69
2019,8,35,United States,VT,2551.4
2019,8,35,United States,WA,251788.52
2019,8,35,United States,WI,216662.42
2019,8,35,United States,WV,56251.2
2019,8,35,United States,WY,1025.4
2019,9,35,United States,AZ,643.8
2019,9,35,United States,CA,1054.9
2019,9,35,United States,FL,157.8
2019,9,35,United States,KY,357.40002
2019,9,35,United States,MO,17.0
2019,9,35,United States,NC,68.5
2019,9,35,United States,NM,5291.3
2019,9,35,United States,OH,171.7
2019,9,35,United States,OK,207.8
2019,9,35,United States,TN,11.3
2019,9,35,United States,TX,3962.8
2019,9,35,United States,WI,666.2
2019,9,36,Canada,AB,13086.36
2019,9,36,Canada,ON,18746.09
2019,9,36,Canada,QC,1350.65
2019,9,36,United States,AK,3634.1
2019,9,36,United States,AL,11775.6
2019,9,36,United States,AR,1708.4
2019,9,36,United States,AZ,110273.7
2019,9,36,United States,CA,261521.47
2019,9,36,United States,CO,89074.6
2019,9,36,United States,CT,13332.6
2019,9,36,United States,DE,139.4
2019,9,36,United States,FL,47424.9
2019,9,36,United States,GA,165094.34
2019,9,36,United States,IA,11660.2
2019,9,36,United States,ID,4095.4
2019,9,36,United States,IL,14275.7
2019,9,36,United States,IN,188887.98
2019,9,36,United States,KS,51919.84
2019,9,36,United States,KY,6765.1
2019,9,36,United States,LA,3172.6
2019,9,36,United States,MA,9189.7
2019,9,36,United States,MD,66517.5
2019,9,36,United States,ME,1265.9
2019,9,36,United States,MI,18190.0
2019,9,36,United States,MN,10680.9
2019,9,36,United States,MO,78734.52
2019,9,36,United States,MS,13101.3
2019,9,36,United States,MT,4442.2
2019,9,36,United States,NC,27365.8
2019,9,36,United States,ND,1143.4
2019,9,36,United States,NE,3367.1
2019,9,36,United States,NH,1152.3
2019,9,36,United States,NJ,15464.8
2019,9,36,United States,NM,73294.6
2019,9,36,United States,NV,60946.54
2019,9,36,United States,NY,26846.7
2019,9,36,United States,OH,45713.0
2019,9,36,United States,OK,2810.8
2019,9,36,United States,OR,7292.5
2019,9,36,United States,PA,106238.75
2019,9,36,United States,RI,1239.7
2019,9,36,United States,SC,18337.3
2019,9,36,United States,SD,578.7
2019,9,36,United States,TN,358688.97
2019,9,36,United States,TX,512318.2
2019,9,36,United States,UT,28614.73
2019,9,36,United States,VA,35531.9
2019,9,36,United States,VT,1275.7
2019,9,36,United States,WA,166062.23
2019,9,36,United States,WI,184239.11
2019,9,36,United States,WV,38117.4
2019,9,36,United States,WY,334.1
2019,9,37,Canada,AB,5865.88
2019,9,37,Canada,ON,27364.35
2019,9,37,Canada,QC,2701.3
2019,9,37,United States,AL,11546.4
2019,9,37,United States,AR,4378.7
2019,9,37,United States,AZ,115217.5
2019,9,37,United States,CA,266828.62
2019,9,37,United States,CO,98705.0
2019,9,37,United States,CT,1690.2
2019,9,37,United States,DE,1073.7
2019,9,37,United States,FL,65932.8
2019,9,37,United States,GA,198263.1
2019,9,37,United States,IA,11576.1
2019,9,37,United States,ID,1156.8
2019,9,37,United States,IL,12063.1
2019,9,37,United States,IN,271645.0
2019,9,37,United States,KS,78681.9
2019,9,37,United States,KY,15221.9
2019,9,37,United States,LA,4507.6997
2019,9,37,United States,MA,11997.0
2019,9,37,United States,MD,86285.1
2019,9,37,United States,ME,563.9
2019,9,37,United States,MI,15415.4
2019,9,37,United States,MN,14450.6
2019,9,37,United States,MO,52399.3
2019,9,37,United States,MS,140167.6
2019,9,37,United States,MT,3215.8
2019,9,37,United States,NC,29067.9
2019,9,37,United States,ND,667.6
2019,9,37,United States,NE,2026.5
2019,9,37,United States,NH,360.5
2019,9,37,United States,NJ,27314.3
2019,9,37,United States,NM,103675.4
2019,9,37,United States,NV,93110.47
2019,9,37,United States,NY,34847.1
2019,9,37,United States,OH,72425.4
2019,9,37,United States,OK,10005.1
2019,9,37,United States,OR,12418.9
2019,9,37,United States,PA,177343.16
2019,9,37,United States,RI,60.2
2019,9,37,United States,SC,63671.85
2019,9,37,United States,SD,3541.8
2019,9,37,United States,TN,365404.9
2019,9,37,United States,TX,627427.3
2019,9,37,United States,UT,24537.14
2019,9,37,United States,VA,106139.305
2019,9,37,United States,VT,496.1
2019,9,37,United States,WA,187763.6
2019,9,37,United States,WI,386234.03
2019,9,37,United States,WV,40731.2
2019,9,37,United States,WY,517.6
2019,9,38,Canada,AB,12566.13
2019,9,38,Canada,BC,918.4
2019,9,38,Canada,ON,25498.55
2019,9,38,Canada,QC,5157.8
2019,9,38,United States,AL,9878.5
2019,9,38,United States,AR,1625.0
2019,9,38,United States,AZ,112060.95
2019,9,38,United States,CA,210347.66
2019,9,38,United States,CO,105981.8
2019,9,38,United States,CT,15920.1
2019,9,38,United States,DE,1073.7
2019,9,38,United States,FL,50681.72
2019,9,38,United States,GA,185673.9
2019,9,38,United States,IA,11978.16
2019,9,38,United States,ID,2027.8
2019,9,38,United States,IL,22823.6
2019,9,38,United States,IN,242190.2
2019,9,38,United States,KS,79152.22
2019,9,38,United States,KY,15677.4
2019,9,38,United States,LA,3785.7
2019,9,38,United States,MA,11972.5
2019,9,38,United States,MD,64975.7
2019,9,38,United States,ME,1108.0
2019,9,38,United States,MI,29300.99
2019,9,38,United States,MN,19372.74
2019,9,38,United States,MO,63487.87
2019,9,38,United States,MS,227226.02
2019,9,38,United States,MT,6828.9
2019,9,38,United States,NC,22576.7
2019,9,38,United States,ND,2737.9
2019,9,38,United States,NE,5245.7
2019,9,38,United States,NH,93.7
2019,9,38,United States,NJ,38226.1
2019,9,38,United States,NM,120851.8
2019,9,38,United States,NV,62624.9
2019,9,38,United States,NY,32256.2
2019,9,38,United States,OH,76712.5
2019,9,38,United States,OK,7719.8
2019,9,38,United States,OR,7726.28
2019,9,38,United States,PA,138129.47
2019,9,38,United States,RI,22.0
2019,9,38,United States,SC,53994.56
2019,9,38,United States,SD,1052.8
2019,9,38,United States,TN,386095.75
2019,9,38,United States,TX,646032.4
2019,9,38,United States,UT,23490.26
2019,9,38,United States,VA,97390.805
2019,9,38,United States,WA,153623.6
2019,9,38,United States,WI,292782.56
2019,9,38,United States,WV,37045.9
2019,9,39,Canada,AB,7561.1
2019,9,39,Canada,BC,103.0
2019,9,39,Canada,ON,26778.64
2019,9,39,Canada,QC,2701.3
2019,9,39,United States,AL,9815.3
2019,9,39,United States,AR,5390.2
2019,9,39,United States,AZ,92978.21
2019,9,39,United States,CA,345043.5
2019,9,39,United States,CO,97727.63
2019,9,39,United States,CT,11226.59
2019,9,39,United States,DC,34.6
2019,9,39,United States,FL,55763.1
2019,9,39,United States,GA,208743.88
2019,9,39,United States,IA,11131.4
2019,9,39,United States,ID,10485.76
2019,9,39,United States,IL,25760.3
2019,9,39,United States,IN,232084.19
2019,9,39,United States,KS,76421.54
2019,9,39,United States,KY,9583.1
2019,9,39,United States,LA,7778.0
2019,9,39,United States,MA,10870.2
2019,9,39,United States,MD,63834.6
2019,9,39,United States,ME,3666.1
2019,9,39,United States,MI,19037.3
2019,9,39,United States,MN,18741.25
2019,9,39,United States,MO,60520.52
2019,9,39,United States,MS,279949.97
2019,9,39,United States,MT,2455.9
2019,9,39,United States,NC,43252.66
2019,9,39,United States,ND,2427.4
2019,9,39,United States,NE,5832.3
2019,9,39,United States,NH,5863.9004
2019,9,39,United States,NJ,38951.6
2019,9,39,United States,NM,95417.4
2019,9,39,United States,NV,132123.3
2019,9,39,United States,NY,32694.9
2019,9,39,United States,OH,70709.98
2019,9,39,United States,OK,8243.91
2019,9,39,United States,OR,12865.4
2019,9,39,United States,PA,156812.62
2019,9,39,United States,SC,46743.19
2019,9,39,United States,SD,4393.8
2019,9,39,United States,TN,373961.16
2019,9,39,United States,TX,737104.56
2019,9,39,United States,UT,35992.4
2019,9,39,United States,VA,86452.5
2019,9,39,United States,VT,2541.5
2019,9,39,United States,WA,185538.7
2019,9,39,United States,WI,243175.17
2019,9,39,United States,WV,63859.4
2019,9,40,Canada,ON,961.0
2019,9,40,United States,AL,4277.3
2019,9,40,United States,AR,1891.1
2019,9,40,United States,AZ,18075.7
2019,9,40,United States,CA,39672.0
2019,9,40,United States,CO,9362.0
2019,9,40,United States,FL,16684.0
2019,9,40,United States,GA,22156.2
2019,9,40,United States,IA,1539.4
2019,9,40,United States,ID,551.6
2019,9,40,United States,IL,2845.4
2019,9,40,United States,IN,35329.18
2019,9,40,United States,KS,12300.1
2019,9,40,United States,KY,769.2
2019,9,40,United States,LA,126.6
2019,9,40,United States,MA,515.7
2019,9,40,United States,MD,6676.3
2019,9,40,United States,MI,5021.4
2019,9,40,United States,MN,3818.7
2019,9,40,United States,MO,17491.1
2019,9,40,United States,MS,62397.38
2019,9,40,United States,MT,1835.8
2019,9,40,United States,NC,7027.8
2019,9,40,United States,NE,881.6
2019,9,40,United States,NH,1152.3
2019,9,40,United States,NJ,13418.7295
2019,9,40,United States,NM,10575.4
2019,9,40,United States,NV,13380.6
2019,9,40,United States,NY,8000.0
2019,9,40,United States,OH,12267.1
2019,9,40,United States,OK,2019.2
2019,9,40,United States,OR,3096.8
2019,9,40,United States,PA,21127.41
2019,9,40,United States,SC,9398.6
2019,9,40,United States,SD,468.8
2019,9,40,United States,TN,37081.14
2019,9,40,United States,TX,92488.58
2019,9,40,United States,UT,10312.85
2019,9,40,United States,VA,11422.601
2019,9,40,United States,WA,25253.58
2019,9,40,United States,WI,60200.348
2019,9,40,United States,WV,12090.0
2019,10,40,Canada,AB,14310.16
2019,10,40,Canada,MB,1492.5
2019,10,40,Canada,ON,18488.6
2019,10,40,Canada,QC,6802.5
2019,10,40,United States,AL,8745.85
2019,10,40,United States,AR,3979.92
2019,10,40,United States,AZ,99560.82
2019,10,40,United States,CA,307384.22
2019,10,40,United States,CO,72488.8
2019,10,40,United States,CT,7757.4
2019,10,40,United States,DC,33.7
2019,10,40,United States,FL,53850.9
2019,10,40,United States,GA,120628.79
2019,10,40,United States,IA,13781.86
2019,10,40,United States,ID,4570.4
2019,10,40,United States,IL,20543.895
2019,10,40,United States,IN,252737.39
2019,10,40,United States,KS,82752.18
2019,10,40,United States,KY,5369.0
2019,10,40,United States,LA,2712.8
2019,10,40,United States,MA,7777.1
2019,10,40,United States,MD,61056.777
2019,10,40,United States,ME,138.2
2019,10,40,United States,MI,18590.84
2019,10,40,United States,MN,9538.13
2019,10,40,United States,MO,39425.0
2019,10,40,United States,MS,243391.25
2019,10,40,United States,MT,4149.9
2019,10,40,United States,NC,33719.9
2019,10,40,United States,ND,1912.0801
2019,10,40,United States,NE,4145.6
2019,10,40,United States,NH,3394.3
2019,10,40,United States,NJ,27511.61
2019,10,40,United States,NM,83025.5
2019,10,40,United States,NV,69067.37
2019,10,40,United States,NY,15623.6
2019,10,40,United States,OH,42066.97
2019,10,40,United States,OK,4167.2
2019,10,40,United States,OR,20928.299
2019,10,40,United States,PA,116045.11
2019,10,40,United States,SC,41545.18
2019,10,40,United States,SD,131.3
2019,10,40,United States,TN,266625.12
2019,10,40,United States,TX,536088.3
2019,10,40,United States,UT,25958.03
2019,10,40,United States,VA,56841.1
2019,10,40,United States,VT,1260.8
2019,10,40,United States,WA,170434.67
2019,10,40,United States,WI,312863.72
2019,10,40,United States,WV,18185.8
2019,10,40,United States,WY,413.1
2019,10,41,Canada,AB,7501.99
2019,10,41,Canada,BC,2739.4
2019,10,41,Canada,ON,30917.709
2019,10,41,Canada,QC,11296.851
2019,10,41,United States,AL,14499.2
2019,10,41,United States,AR,4155.2
2019,10,41,United States,AZ,101448.5
2019,10,41,United States,CA,270138.0
2019,10,41,United States,CO,67845.6
2019,10,41,United States,CT,13015.0
2019,10,41,United States,DC,87.1
2019,10,41,United States,FL,56517.73
2019,10,41,United States,GA,175201.48
2019,10,41,United States,IA,10754.9
2019,10,41,United States,ID,8705.3
2019,10,41,United States,IL,22178.97
2019,10,41,United States,IN,260251.45
2019,10,41,United States,KS,69118.11
2019,10,41,United States,KY,32996.79
2019,10,41,United States,LA,12951.3
2019,10,41,United States,MA,7038.0
2019,10,41,United States,MD,64825.6
2019,10,41,United States,ME,2277.6
2019,10,41,United States,MI,30171.5
2019,10,41,United States,MN,14970.3
2019,10,41,United States,MO,51048.9
2019,10,41,United States,MS,280029.06
2019,10,41,United States,MT,5944.3
2019,10,41,United States,NC,38944.6
2019,10,41,United States,ND,3096.4
2019,10,41,United States,NE,6430.4004
2019,10,41,United States,NJ,59348.2
2019,10,41,United States,NM,121524.4
2019,10,41,United States,NV,73963.89
2019,10,41,United States,NY,26630.4
2019,10,41,United States,OH,57217.402
2019,10,41,United States,OK,4841.46
2019,10,41,United States,OR,10699.1
2019,10,41,United States,PA,150886.53
2019,10,41,United States,RI,955.72
2019,10,41,United States,SC,51974.08
2019,10,41,United States,SD,2529.2
2019,10,41,United States,TN,289760.7
2019,10,41,United States,TX,476236.2
2019,10,41,United States,UT,26012.45
2019,10,41,United States,VA,85331.305
2019,10,41,United States,VT,695.8
2019,10,41,United States,WA,174051.31
2019,10,41,United States,WI,336268.88
2019,10,41,United States,WV,26370.5
2019,10,42,Canada,AB,6084.97
2019,10,42,Canada,BC,206.0
2019,10,42,Canada,MB,1965.0
2019,10,42,Canada,ON,18957.37
2019,10,42,Canada,QC,9434.5
2019,10,42,United States,AL,7745.2
2019,10,42,United States,AR,2348.4
2019,10,42,United States,AZ,97855.28
2019,10,42,United States,CA,301580.38
2019,10,42,United States,CO,84638.7
2019,10,42,United States,CT,7664.2
2019,10,42,United States,FL,54462.3
2019,10,42,United States,GA,164857.8
2019,10,42,United States,IA,5686.1
2019,10,42,United States,ID,1740.8
2019,10,42,United States,IL,36334.91
2019,10,42,United States,IN,290318.6
2019,10,42,United States,KS,82462.36
2019,10,42,United States,KY,10557.9
2019,10,42,United States,LA,3580.0
2019,10,42,United States,MA,12169.7
2019,10,42,United States,MD,66846.3
2019,10,42,United States,ME,1655.1
2019,10,42,United States,MI,21542.78
2019,10,42,United States,MN,24898.5
2019,10,42,United States,MO,51729.9
2019,10,42,United States,MS,233339.98
2019,10,42,United States,MT,5499.0
2019,10,42,United States,NC,35325.78
2019,10,42,United States,ND,2184.8
2019,10,42,United States,NE,2990.7
2019,10,42,United States,NJ,34142.4
2019,10,42,United States,NM,135846.5
2019,10,42,United States,NV,70973.9
2019,10,42,United States,NY,25320.6
2019,10,42,United States,OH,84137.9
2019,10,42,United States,OK,5772.0
2019,10,42,United States,OR,17126.9
2019,10,42,United States,PA,129053.39
2019,10,42,United States,RI,65.2
2019,10,42,United States,SC,72367.56
2019,10,42,United States,SD,775.89996
2019,10,42,United States,TN,265939.25
2019,10,42,United States,TX,425067.88
2019,10,42,United States,UT,22398.09
2019,10,42,United States,VA,77848.2
2019,10,42,United States,VT,2513.7002
2019,10,42,United States,WA,167587.06
2019,10,42,United States,WI,292674.1
2019,10,42,United States,WV,40395.4
2019,10,43,Canada,AB,6963.1
2019,10,43,Canada,BC,1834.0
2019,10,43,Canada,ON,20169.16
2019,10,43,Canada,QC,7898.2
2019,10,43,United States,AL,4170.5
2019,10,43,United States,AR,3945.8
2019,10,43,United States,AZ,106432.21
2019,10,43,United States,CA,220942.64
2019,10,43,United States,CO,57390.2
2019,10,43,United States,CT,7191.2
2019,10,43,United States,DC,669.5
2019,10,43,United States,DE,89.9
2019,10,43,United States,FL,40248.9
2019,10,43,United States,GA,251722.27
2019,10,43,United States,IA,10430.1
2019,10,43,United States,ID,8310.7
2019,10,43,United States,IL,17785.9
2019,10,43,United States,IN,267649.03
2019,10,43,United States,KS,90408.39
2019,10,43,United States,KY,8078.3003
2019,10,43,United States,LA,2935.4
2019,10,43,United States,MA,10874.4
2019,10,43,United States,MD,86931.9
2019,10,43,United States,ME,688.0
2019,10,43,United States,MI,17159.4
2019,10,43,United States,MN,11831.51
2019,10,43,United States,MO,59345.12
2019,10,43,United States,MS,159878.38
2019,10,43,United States,MT,6107.2
2019,10,43,United States,NC,38710.6
2019,10,43,United States,ND,3596.1
2019,10,43,United States,NE,3708.3
2019,10,43,United States,NH,1352.8
2019,10,43,United States,NJ,28314.5
2019,10,43,United States,NM,132455.1
2019,10,43,United States,NV,98100.95
2019,10,43,United States,NY,18549.8
2019,10,43,United States,OH,68793.1
2019,10,43,United States,OK,5382.4
2019,10,43,United States,OR,12683.1
2019,10,43,United States,PA,146383.94
2019,10,43,United States,RI,128.2
2019,10,43,United States,SC,44252.74
2019,10,43,United States,SD,1071.0
2019,10,43,United States,TN,315362.0
2019,10,43,United States,TX,625155.3
2019,10,43,United States,UT,33392.56
2019,10,43,United States,VA,80369.26
2019,10,43,United States,VT,1066.6599
2019,10,43,United States,WA,194550.53
2019,10,43,United States,WI,194587.77
2019,10,43,United States,WV,30353.9
2019,10,43,United States,WY,613.4
2019,10,44,Canada,AB,8522.15
2019,10,44,Canada,BC,103.0
2019,10,44,Canada,ON,15905.81
2019,10,44,Canada,QC,4874.45
2019,10,44,United States,AL,7014.25
2019,10,44,United States,AR,2164.1
2019,10,44,United States,AZ,72246.5
2019,10,44,United States,CA,176641.1
2019,10,44,United States,CO,60100.4
2019,10,44,United States,CT,7449.5
2019,10,44,United States,FL,57440.8
2019,10,44,United States,GA,160138.5
2019,10,44,United States,IA,9273.66
2019,10,44,United States,ID,4766.8
2019,10,44,United States,IL,14898.24
2019,10,44,United States,IN,207680.81
2019,10,44,United States,KS,68696.18
2019,10,44,United States,KY,7783.94
2019,10,44,United States,LA,4415.6
2019,10,44,United States,MA,8197.9
2019,10,44,United States,MD,58079.3
2019,10,44,United States,ME,378.80002
2019,10,44,United States,MI,20478.4
2019,10,44,United States,MN,14576.04
2019,10,44,United States,MO,50126.07
2019,10,44,United States,MS,146119.27
2019,10,44,United States,MT,6126.3
2019,10,44,United States,NC,40910.4
2019,10,44,United States,ND,1610.2
2019,10,44,United States,NE,1469.8
2019,10,44,United States,NH,201.1
2019,10,44,United States,NJ,29025.57
2019,10,44,United States,NM,81619.4
2019,10,44,United States,NV,68910.4
2019,10,44,United States,NY,21539.8
2019,10,44,United States,OH,52337.76
2019,10,44,United States,OK,4583.1
2019,10,44,United States,OR,3051.0
2019,10,44,United States,PA,86413.336
2019,10,44,United States,RI,18.7
2019,10,44,United States,SC,47758.3
2019,10,44,United States,SD,974.0
2019,10,44,United States,TN,226440.47
2019,10,44,United States,TX,596281.44
2019,10,44,United States,UT,16453.29
2019,10,44,United States,VA,57499.7
2019,10,44,United States,VT,1260.8
2019,10,44,United States,WA,105164.63
2019,10,44,United States,WI,203655.4
2019,10,44,United States,WV,37649.3
2019,10,44,United States,WY,1052.7
2019,11,44,Canada,AB,1227.53
2019,11,44,Canada,ON,3372.6301
2019,11,44,Canada,QC,2265.9
2019,11,44,United States,AL,478.9
2019,11,44,United States,AR,1882.8
2019,11,44,United States,AZ,23068.5
2019,11,44,United States,CA,69806.35
2019,11,44,United States,CO,25201.3
2019,11,44,United States,CT,1508.6
2019,11,44,United States,DC,34.4
2019,11,44,United States,FL,9814.3
2019,11,44,United States,GA,47948.8
2019,11,44,United States,IA,859.8
2019,11,44,United States,ID,1618.6
2019,11,44,United States,IL,4437.8
2019,11,44,United States,IN,59490.48
2019,11,44,United States,KS,20362.0
2019,11,44,United States,KY,3835.7
2019,11,44,United States,LA,690.3
2019,11,44,United States,MA,2758.1
2019,11,44,United States,MD,13972.0
2019,11,44,United States,ME,1536.7
2019,11,44,United States,MI,6335.5
2019,11,44,United States,MN,3043.0
2019,11,44,United States,MO,12140.8
2019,11,44,United States,MS,44107.23
2019,11,44,United States,MT,1955.8
2019,11,44,United States,NC,13136.6
2019,11,44,United States,ND,1011.7
2019,11,44,United States,NE,1275.7
2019,11,44,United States,NJ,8757.3
2019,11,44,United States,NM,32810.7
2019,11,44,United States,NV,27341.201
2019,11,44,United States,NY,10000.4
2019,11,44,United States,OH,21242.8
2019,11,44,United States,OK,4141.2
2019,11,44,United States,OR,2716.7
2019,11,44,United States,PA,29983.1
2019,11,44,United States,RI,61.6
2019,11,44,United States,SC,23096.1
2019,11,44,United States,SD,210.5
2019,11,44,United States,TN,64620.1
2019,11,44,United States,TX,121001.95
2019,11,44,United States,UT,3457.7
2019,11,44,United States,VA,18239.7
2019,11,44,United States,WA,37232.35
2019,11,44,United States,WI,49165.7
2019,11,44,United States,WV,1224.2001
2019,11,45,Canada,AB,11091.93
2019,11,45,Canada,ON,24123.44
2019,11,45,Canada,QC,2701.3
2019,11,45,United States,AL,9424.0
2019,11,45,United States,AR,5165.9
2019,11,45,United States,AZ,76135.3
2019,11,45,United States,CA,235544.73
2019,11,45,United States,CO,99939.89
2019,11,45,United States,CT,4347.1
2019,11,45,United States,DE,1073.7
2019,11,45,United States,FL,51488.5
2019,11,45,United States,GA,164356.39
2019,11,45,United States,IA,6841.2
2019,11,45,United States,ID,6182.1
2019,11,45,United States,IL,18848.27
2019,11,45,United States,IN,231617.78
2019,11,45,United States,KS,85599.07
2019,11,45,United States,KY,9571.811
2019,11,45,United States,LA,2808.9
2019,11,45,United States,MA,10298.34
2019,11,45,United States,MD,67367.73
2019,11,45,United States,ME,162.2
2019,11,45,United States,MI,24352.0
2019,11,45,United States,MN,22669.48
2019,11,45,United States,MO,54693.8
2019,11,45,United States,MS,90478.86
2019,11,45,United States,MT,3657.62
2019,11,45,United States,NC,28657.7
2019,11,45,United States,ND,2513.3
2019,11,45,United States,NE,3734.8
2019,11,45,United States,NH,3016.4
2019,11,45,United States,NJ,32013.34
2019,11,45,United States,NM,113121.0
2019,11,45,United States,NV,94155.64
2019,11,45,United States,NY,31751.5
2019,11,45,United States,OH,53355.0
2019,11,45,United States,OK,5024.7197
